0, 0, 0, 0.05, 0.15, 
0.002, 0.00608, -0.016079999999999997, 0.05, 0.15, 
0.004, 0.019988703999999996, -0.039991136, 0.05001216, 0.14996784, 
0.006, 0.026025420582399993, -0.056038280063999996, 0.050052137408, 0.14988785772799998, 
0.008, 0.03985890151630847, -0.07989259864774144, 0.0501041882491648, 0.149775781167872, 
0.01, 0.04578853828954481, -0.09585901663141726, 0.05018390605219742, 0.1496159959705765, 
0.012, 0.05948320062549693, -0.11960877559312469, 0.05027548312877651, 0.14942427793731367, 
0.014, 0.06524243289071141, -0.13544689776434468, 0.05039444953002751, 0.14918506038612742, 
0.016, 0.07873529245050759, -0.15904474420330264, 0.050524934395808935, 0.14891416659059872, 
0.018000000000000002, 0.08426154587866203, -0.17470747862759908, 0.05068240498070995, 0.1485960771021921, 
0.020000000000000004, 0.0974905070786625, -0.198106625442093, 0.05085092807246727, 0.1482466621449369, 
0.022000000000000006, 0.1027222332228232, -0.21354753340357863, 0.0510459090866246, 0.14785044889405272, 
0.024000000000000007, 0.11562636256704421, -0.2367019334584137, 0.05125135355307024, 0.14742335382724556, 
0.02600000000000001, 0.12050331004782823, -0.25187540219483856, 0.05148260627820433, 0.14694994996032873, 
0.02800000000000001, 0.13302310471969603, -0.2747399194463664, 0.051723612898299985, 0.14644619915593904, 
0.030000000000000013, 0.13748658494000954, -0.28960133148822775, 0.05198965910773938, 0.14589671931704631, 
0.032000000000000015, 0.14956423535977575, -0.31213190836351784, 0.0522646322776194, 0.14531751665406986, 
0.034000000000000016, 0.15355738162790875, -0.3266378067813186, 0.05256376074833895, 0.14469325283734283, 
0.03600000000000002, 0.1651370268680269, -0.34879162712375567, 0.052870875511594764, 0.1440399772237802, 
0.03800000000000002, 0.1686050458358011, -0.36289987600459606, 0.05320114956533082, 0.1433423939695327, 
0.04000000000000002, 0.17963302081650484, -0.3846355229167003, 0.053538359657002425, 0.14261659421752348, 
0.04200000000000002, 0.1825234351713887, -0.3983054624113112, 0.05389762569863543, 0.14184732317169008, 
0.044000000000000025, 0.1929485085931709, -0.4195830703468891, 0.05426267256897821, 0.14105071224686747, 
