x1=0.15000000000000002 v1=0 x2=0.25 v2=0
x1=0.07321493102184647 v1=-0.043528133363505674 x2=0.16508055358112864 v2=0.41200060671835603
x1=0.07317233685845537 v1=-0.04165877363794443 x2=0.1654929519069625 v2=0.41278917170111423
x1=0.07313163687139582 v1=-0.039739843838600714 x2=0.16590611612990952 v2=0.4135323881798264
x1=0.073092880477969 v1=-0.03777165115787943 x2=0.1663200009611058 v2=0.41423037618958797
x1=0.07305611678108788 v1=-0.035754517169332964 x2=0.16673456123644007 v2=0.414883265198513
x1=0.07302139455493423 v1=-0.03368877775087271 x2=0.1671497519259639 v2=0.415491194061915
x1=0.07298876223069428 v1=-0.03157478300417876 x2=0.1675655281432549 v2=0.41605431097412243
x1=0.07295826788237696 v1=-0.029412897170328616 x2=0.1679818451547305 v2=0.41657277341794235
x1=0.07292995921271828 v1=-0.02720349854166672 x2=0.16839865838891008 v2=0.41704674811178544
x1=0.07290388353917579 v1=-0.024946979369937578 x2=0.16881592344562307 v2=0.4174764109544673
x1=0.07288008778001673 v1=-0.02264374577070629 x2=0.16923359610516067 v2=0.41786194696770024
x1=0.07285861844050362 v1=-0.020294217624091226 x2=0.16965163233736893 v2=0.4182035502362914
x1=0.07283952159918093 v1=-0.017898828471834532 x2=0.17006998831068085 v2=0.4185014238460635
x1=0.07282284289426653 v1=-0.015458025410737205 x2=0.17048862040108534 v2=0.41875577981951434
x1=0.07280862751015149 v1=-0.012972268982486322 x2=0.17090748520103063 v2=0.41896683904923304
x1=0.07279692016401182 v1=-0.010442033059903025 x2=0.1713265395282601 v2=0.41913483122908995
x1=0.07278776509253577 v1=-0.007867804729640777 x2=0.17174574043457805 v2=0.4192599947832196
x1=0.07278120603877025 v1=-0.005250084171364336 x2=0.17216504521454346 v2=0.41934257679281534
x1=0.07277728623908969 v1=-0.002589384533440835 x2=0.17258441141408945 v2=0.4193828329207547
x1=0.07277604841029099 v1=0.00011376819482475549 x2=0.17300379683906628 v2=0.4193810273340767
x1=0.07277753473681806 v1=0.002858835314376588 x2=0.17342315956370571 v2=0.41933743262433076
x1=0.07278178685811902 v1=0.005645265550983202 x2=0.1738424579390048 v2=0.41925232972581933
x1=0.07278884585613989 v1=0.008472495193166145 x2=0.17426165060102664 v2=0.41912600783175513
x1=0.07279875224295769 v1=0.011339948233446043 x2=0.17468069647911658 v2=0.41895876430835644
x1=0.07281154594855653 v1=0.014247036512869422 x2=0.17509955480403114 v2=0.41875090460690206
x1=0.0728272663087498 v1=0.017193159868778646 x2=0.17551818511597833 v2=0.41850274217377065
x1=0.0728459520532518 v1=0.02017770628578658 x2=0.1759365472725667 v2=0.41821459835848723
x1=0.0728676412939018 v1=0.0232000520499166 x2=0.17635460145666165 v2=0.4178868023198022
x1=0.072892371513044 v1=0.026259561905867937 x2=0.17677230818414683 v2=0.41751969092982716
x1=0.07292017955206606 v1=0.02935558921736531 x2=0.17718962831158858 v2=0.4171136086762535
x1=0.07295110160009977 v1=0.032487476130551175 x2=0.17760652304380184 v2=0.4166689075626794
x1=0.07298517318288636 v1=0.035654553740378 x2=0.17802295394131523 v2=0.4161859470070715
x1=0.07302242915180988 v1=0.03885614225995722 x2=0.17843888292773394 v2=0.4156650937383894
x1=0.07306290367310128 v1=0.0420915511928208 x2=0.17885427229699802 v2=0.4151067216913984
x1=0.07310663021721621 v1=0.04536007950805048 x2=0.1792690847205349 v2=0.41451121189970025
x1=0.0731536415483894 v1=0.048661015818229104 x2=0.1796832832543039 v2=0.413878952387009
x1=0.07320396971436831 v1=0.05199363856016763 x2=0.1800968313457311 v2=0.41321033805670154
x1=0.07325764603632896 v1=0.05535721617836074 x2=0.18050969284053303 v2=0.41250577057967164
x1=0.07331470109897652 v1=0.05875100731112321 x2=0.18092183198942735 v2=0.4117656582805173
x1=0.07337516474083328 v1=0.06217426097935857 x2=0.18133321345472891 v2=0.41099041602209163
x1=0.07343906604471685 v1=0.06562621677791072 x2=0.18174380231682946 v2=0.4101804650884477
x1=0.07350643332841085 v1=0.06910610506944878 x2=0.18215356408055963 v2=0.40933623306620825
x1=0.07357729413553074 v1=0.07261314718083439 x2=0.18256246468143147 v2=0.40845815372439204
x1=0.07365167522658729 v1=0.07614655560192052 x2=0.18297047049176005 v2=0.40754666689272806
x1=0.07372960257025002 v1=0.07970553418672967 x2=0.18337754832666261 v2=0.4066022183384901
x1=0.07381110133481296 v1=0.08328927835695919 x2=0.18378366544993388 v2=0.4056252596418841
x1=0.07389619587986511 v1=0.08689697530776049 x2=0.18418878957979604 v2=0.4046162480700216
x1=0.0739849097481677 v1=0.09052780421573851 x2=0.18459288889452197 v2=0.40357564644951177
x1=0.07407726565774064 v1=0.09418093644911728 x2=0.18499593203793038 v2=0.40250392303770643
x1=0.07417328549416016 v1=0.09785553578001643 x2=0.1853978881247516 v2=0.40140155139263173
x1=0.0742729903030697 v1=0.10155075859878367 x2=0.18579872674586267 v2=0.4002690102416409
x1=0.07437640028290624 v1=0.10526575413032692 x2=0.1861984179733903 v2=0.3991067833488227
x1=0.0744835347778438 v1=0.1089996646523899 x2=0.1865969323656808 v2=0.39791535938120043
x1=0.07459441227095631 v1=0.11275162571571407 x2=0.18699424097213568 v2=0.39669523177375715
x1=0.0747090503776015 v1=0.11652076636602941 x2=0.18739031533791134 v2=0.3954468985933224
x1=0.07482746583902761 v1=0.12030620936781632 x2=0.18778512750848259 v2=0.3941708624013564
x1=0.07494967451620481 v1=0.12410707142977985 x2=0.18817865003406806 v2=0.39286763011566805
x1=0.07507569138388287 v1=0.12792246343197783 x2=0.18857085597391696 v2=0.391537712871103
x1=0.07520553052487682 v1=0.13175149065454317 x2=0.18896171890045593 v2=0.39018162587923855
x1=0.07533920512458199 v1=0.13559325300794092 x2=0.18935121290329532 v2=0.3887998882871225
x1=0.0754767274657202 v1=0.13944684526469983 x2=0.18973931259309346 v2=0.38739302303509293
x1=0.07561810892331826 v1=0.14331135729255787 x2=0.1901259931052785 v2=0.38596155671371685
x1=0.07576335995992035 v1=0.14718587428896088 x2=0.19051123010362678 v2=0.38450601941988455
x1=0.0759124901210356 v1=0.1510694770168531 x2=0.19089499978369667 v2=0.3830269446120986
x1=0.07606550803082195 v1=0.15496124204169795 x2=0.19127727887611767 v2=0.38152486896499466
x1=0.07622242138800775 v1=0.1588602419696672 x2=0.1916580446497333 v2=0.38000033222313323
x1=0.07638323696205203 v1=0.16276554568693616 x2=0.19203727491459768 v2=0.3784538770541002
x1=0.07654796058954463 v1=0.16667621860002277 x2=0.19241494802482478 v2=0.3768860489009552
x1=0.07671659717084714 v1=0.1705913228771072 x2=0.19279104288128987 v2=0.3752973958340663
x1=0.07688915066697559 v1=0.17450991769026947 x2=0.19316553893418242 v2=0.37368846840237074
x1=0.07706562409672592 v1=0.17843105945858143 x2=0.19353841618541007 v2=0.3720598194840999
x1=0.07724601953404281 v1=0.18235380209198984 x2=0.1939096551908531 v2=0.3704120041370083
x1=0.07743033810563285 v1=0.18627719723592664 x2=0.19427923706246883 v2=0.36874557944814623
x1=0.07761857998882263 v1=0.19020029451658252 x2=0.1946471434702456 v2=0.367061104383215
x1=0.07781074440966237 v1=0.19412214178677975 x2=0.19501335664400588 v2=0.3653591396355447
x1=0.07800682964127577 v1=0.19804178537238 x2=0.19537785937505833 v2=0.3636402474747346
x1=0.07820683300245643 v1=0.2019582703191628 x2=0.19574063501769823 v2=0.36190499159499473
x1=0.0784107508565114 v1=0.20587064064010982 x2=0.19610166749055608 v2=0.36015393696323034
x1=0.07861857861035224 v1=0.20977793956303095 x2=0.1964609412777943 v2=0.3583876496669074
x1=0.07883031071383365 v1=0.21367920977846666 x2=0.1968184414301516 v2=0.35660669676174045
x1=0.0790459406593404 v1=0.2175734936878026 x2=0.19717415356583506 v2=0.354811646119242
x1=0.07926546098162221 v1=0.2214598336515309 x2=0.19752806387125962 v2=0.3530030662741739
x1=0.07948886325787707 v1=0.22533727223759398 x2=0.19788015910163503 v2=0.3511815262719409
x1=0.07971613810808285 v1=0.22920485246974515 x2=0.1982304265814002 v2=0.349347595515966
x1=0.07994727519557732 v1=0.23306161807586182 x2=0.1985788542045049 v2=0.3475018436150884
x1=0.08018226322788632 v1=0.2369066137361459 x2=0.19892543043453903 v2=0.3456448402310232
x1=0.0804210899578002 v1=0.2407388853311467 x2=0.19927014430470902 v2=0.3437771549259239
x1=0.08066374218469799 v1=0.2445574801895413 x2=0.19961298541766237 v2=0.3418993570100872
x1=0.08091020575611936 v1=0.24836144733560794 x2=0.19995394394515958 v2=0.34001201538983994
x1=0.08116046556958376 v1=0.25214983773632743 x2=0.20029301062759433 v2=0.3381156984156485
x1=0.08141450557465651 v1=0.2559217045480479 x2=0.20063017677336173 v2=0.3362109737304905
x1=0.08167230877526131 v1=0.25967610336264874 x2=0.2009654342580752 v2=0.3342984081185285
x1=0.08193385723223855 v1=0.2634120924531389 x2=0.20129877552363212 v2=0.33237856735412497
x1=0.08219913206614901 v1=0.2671287330186257 x2=0.20163019357712877 v2=0.33045201605123914
x1=0.08246811346032216 v1=0.27082508942859 x2=0.20195968198962477 v2=0.3285193175132444
x1=0.08274078066414835 v1=0.27450022946640346 x2=0.20228723489475767 v2=0.3265810335832064
x1=0.08301711199661403 v1=0.27815322457202474 x2=0.20261284698720797 v2=0.3246377244946598
x1=0.08329708485007942 v1=0.28178315008381094 x2=0.20293651352101527 v2=0.3226899487229248
x1=0.08358067569429732 v1=0.2853890854793807 x2=0.20325823030774598 v2=0.3207382628370007
x1=0.08386786008067242 v1=0.2889701146154666 x2=0.20357799371451324 v2=0.31878322135207615
x1=0.08415861264675982 v1=0.2925253259666936 x2=0.20389580066184965 v2=0.31682537658269466
x1=0.08445290712100192 v1=0.2960538128632209 x2=0.20421164862143357 v2=0.3148652784966139
x1=0.08475071632770216 v1=0.29955467372718597 x2=0.20452553561366957 v2=0.31290347456939693
x1=0.08505201219223471 v1=0.3030270123078877 x2=0.20483746020512394 v2=0.3109405096397738
x1=0.08535676574648869 v1=0.30646993791564797 x2=0.2051474215058159 v2=0.30897692576581093
x1=0.08566494713454548 v1=0.3098825656542901 x2=0.20545541916636542 v2=0.3070132620819266
x1=0.08597652561858783 v1=0.3132640166521734 x2=0.20576145337499846 v2=0.3050500546567895
x1=0.08629146958503935 v1=0.31661341829172335 x2=0.20606552485441065 v2=0.30308783635213793
x1=0.08660974655093252 v1=0.31992990443739744 x2=0.20636763485849025 v2=0.3011271366825563
x1=0.08693132317050416 v1=0.32321261566202686 x2=0.20666778516890125 v2=0.29916848167624605
x1=0.08725616524201611 v1=0.3264606994714749 x2=0.20696597809152797 v2=0.2972123937368271
x1=0.08758423771479994 v1=0.3296733105275531 x2=0.20726221645278178 v2=0.2952593915062066
x1=0.08791550469652351 v1=0.33284961086913734 x2=0.20755650359577144 v2=0.2933099897285498
x1=0.08824992946067785 v1=0.33598877013142486 x2=0.2078488433763378 v2=0.2913646991153901
x1=0.0885874744542822 v1=0.3390899657632764 x2=0.20813924015895433 v2=0.28942402621191227
x1=0.08892810130580556 v1=0.34215238324258485 x2=0.20842769881249446 v2=0.2874884732644449
x1=0.0892717708333025 v1=0.34517521628961556 x2=0.20871422470586704 v2=0.28555853808919596
x1=0.0896184430527613 v1=0.34815766707826135 x2=0.20899882370352119 v2=0.2836347139422664
x1=0.08996807718666228 v1=0.3510989464451575 x2=0.20928150216082186 v2=0.2817174893909754
x1=0.09032063167274414 v1=0.3539982740966017 x2=0.2095622669192973 v2=0.2798073481865312
x1=0.09067606417297612 v1=0.3568548788132248 x2=0.20984112530175997 v2=0.2779047691380807
x1=0.09103433158273368 v1=0.3596679986523592 x2=0.21011808510730212 v2=0.27601022598817104
x1=0.09139539004017531 v1=0.36243688114805095 x2=0.21039315460616761 v2=0.274124187289655
x1=0.0917591949358183 v1=0.3651607835086642 x2=0.21066634253450145 v2=0.27224711628407344
x1=0.09212570092231069 v1=0.3678389728120256 x2=0.21093765808897824 v2=0.27037947078154584
x1=0.09249486192439729 v1=0.37047072619805754 x2=0.21120711092131153 v2=0.2685217030422004
x1=0.09286663114907695 v1=0.3730553310588504 x2=0.21147471113264527 v2=0.2666742596591752
x1=0.09324096109594862 v1=0.3755920852261231 x2=0.211740469267829 v2=0.2648375814432202
x1=0.09361780356774357 v1=0.37808029715602354 x2=0.21200439630957862 v2=0.2630121033089313
x1=0.09399710968104107 v1=0.3805192861112203 x2=0.21226650367252411 v2=0.26119825416264486
x1=0.0943788298771647 v1=0.38290838234023783 x2=0.21252680319714595 v2=0.25939645679202306
x1=0.09476291393325671 v1=0.38524692725398796 x2=0.2127853071436021 v2=0.2576071277573585
x1=0.09514931097352741 v1=0.38753427359945203 x2=0.21304202818544718 v2=0.25583067728462644
x1=0.09553796948067683 v1=0.38976978563046766 x2=0.2132969794032453 v2=0.25406750916031245
x1=0.09592883730748568 v1=0.3919528392755753 x2=0.21355017427807907 v2=0.2523180206280434
x1=0.09632186168857268 v1=0.394082822302881 x2=0.21380162668495575 v2=0.2505826022870482
x1=0.09671698925231528 v1=0.3961591344818921 x2=0.21405135088611307 v2=0.24886163799247493
x1=0.09711416603293062 v1=0.3981811877422828 x2=0.21429936152422607 v2=0.24715550475759082
x1=0.09751333748271371 v1=0.40014840632954884 x2=0.21454567361551735 v2=0.2454645726578899
x1=0.09791444848442972 v1=0.40206022695751004 x2=0.21479030254277215 v2=0.2437892047371337
x1=0.09831744336385718 v1=0.4039160989576207 x2=0.21503326404826062 v2=0.2421297569153495
x1=0.09872226590247889 v1=0.4057154844250487 x2=0.21527457422656898 v2=0.24048657789880987
x1=0.09912885935031716 v1=0.407457858361485 x2=0.21551424951734172 v2=0.23886000909201727
x1=0.09953716643891043 v1=0.40914270881464665 x2=0.21575230669793677 v2=0.23725038451171634
x1=0.09994712939442747 v1=0.41076953701443525 x2=0.21598876287599572 v2=0.23565803070295632
x1=0.10035868995091628 v1=0.41233785750571683 x2=0.2162236354819311 v2=0.23408326665722562
x1=0.10077178936368388 v1=0.4138471982776873 x2=0.2164569422613329 v2=0.2325264037326796
x1=0.10118636842280385 v1=0.4152971008897896 x2=0.21668870126729634 v2=0.23098774557648247
x1=0.10160236746674806 v1=0.4166871205941499 x2=0.216918930852673 v2=0.22946758804928338
x1=0.10201972639613899 v1=0.41801682645450033 x2=0.21714764966224764 v2=0.22796621915184645
x1=0.10243838468761927 v1=0.419285801461557 x2=0.21737487662484264 v2=0.22648391895385356
x1=0.10285828140783485 v1=0.4204936426448234 x2=0.21760063094535226 v2=0.22502095952489876
x1=0.10327935522752801 v1=0.4216399611807895 x2=0.21782493209670914 v2=0.22357760486769168
x1=0.103701544435737 v1=0.4227243824974979 x2=0.21804779981178513 v2=0.22215411085348785
x1=0.10412478695409817 v1=0.42374654637545006 x2=0.21826925407522846 v2=0.22075072515976213
x1=0.10454902035124736 v1=0.4247061070448261 x2=0.21848931511524003 v2=0.21936768721014172
x1=0.10497418185731652 v1=0.4256027332789916 x2=0.21870800339529045 v2=0.21800522811661416
x1=0.10540020837852207 v1=0.42643610848426844 x2=0.21892533960578067 v2=0.21666357062402536
x1=0.10582703651184105 v1=0.4272059307859444 x2=0.2191413446556481 v2=0.21534292905688185
x1=0.10625460255977151 v1=0.42791191311050014 x2=0.21935603966392087 v2=0.21404350926847107
x1=0.1066828425451731 v1=0.4285537832640316 x2=0.21956944595122208 v2=0.21276550859231286
x1=0.10711169222618426 v1=0.4291312840068462 x2=0.21978158503122705 v2=0.21150911579595463
x1=0.10754108711121209 v1=0.4296441731242149 x2=0.21999247860207527 v2=0.210274511037122
x1=0.10797096247399093 v1=0.43009222349325993 x2=0.22020214853773976 v2=0.2090618658222363
x1=0.10840125336870604 v1=0.4304752231459615 x2=0.22041061687935615 v2=0.20787134296730952
x1=0.10883189464517824 v1=0.4307929753282662 x2=0.22061790582651383 v2=0.20670309656122682
x1=0.10926282096410571 v1=0.4310452985552823 x2=0.2208240377285116 v2=0.20555727193142567
x1=0.10969396681235906 v1=0.4312320266625463 x2=0.22102903507558022 v2=0.2044340056119809
x1=0.11012526651832567 v1=0.4313530088533481 x2=0.22123292049007415 v2=0.20333342531410328
x1=0.11055665426729941 v1=0.43140810974210186 x2=0.22143571671763512 v2=0.2022556498990594
x1=0.11098806411691166 v1=0.43139720939375087 x2=0.22163744661832985 v2=0.20120078935351962
x1=0.1114194300125999 v1=0.43132020335919624 x2=0.2218381331577641 v2=0.2001689447673403
x1=0.11185068580310954 v1=0.43117700270674 x2=0.22203779939817606 v2=0.19916020831378578
x1=0.11228176525602543 v1=0.43096753404953403 x2=0.22223646848951095 v2=0.19817466323219535
x1=0.11271260207332859 v1=0.43069173956902773 x2=0.22243416366047955 v2=0.19721238381309897
x1=0.11314312990697452 v1=0.43034957703440757 x2=0.22263090820960318 v2=0.1962734353857859
x1=0.11357328237448894 v1=0.4299410198180242 x2=0.2228267254962473 v2=0.19535787430832885
x1=0.11400299307457687 v1=0.42946605690680184 x2=0.22302163893164653 v2=0.19446574796006622
x1=0.11443219560274119 v1=0.4289246929096279 x2=0.22321567196992328 v2=0.19359709473654396
x1=0.11486082356690654 v1=0.4283169480607197 x2=0.2234088480991026 v2=0.19275194404691826
x1=0.11528881060304458 v1=0.4276428582189676 x2=0.22360119083212568 v2=0.19193031631381924
x1=0.1157160903907966 v1=0.42690247486325533 x2=0.2237927236978643 v2=0.19113222297567567
x1=0.11614259666908938 v1=0.4260958650837572 x2=0.22398347023213902 v2=0.19035766649149954
x1=0.11656826325174044 v1=0.42522311156921494 x2=0.22417345396874339 v2=0.1896066403481291
x1=0.11699302404304843 v1=0.4242843125901979 x2=0.2243626984304764 v2=0.18887912906992818
x1=0.11741681305336488 v1=0.42327958197834953 x2=0.2245512271201861 v2=0.1881751082309388
x1=0.11783956441464316 v1=0.4222090491016266 x2=0.2247390635118265 v2=0.18749454446948377
x1=0.11826121239596067 v1=0.4210728588355366 x2=0.2249262310415302 v2=0.18683739550521497
x1=0.11868169141901022 v1=0.41987117153038117 x2=0.2251127530986996 v2=0.18620361015860268
x1=0.11910093607355678 v1=0.4186041629745138 x2=0.22529865301711838 v2=0.18559312837286035
x1=0.11951888113285537 v1=0.4172720243536209 x2=0.22548395406608646 v2=0.18500588123829903
x1=0.11993546156902637 v1=0.41587496220603715 x2=0.22566867944158042 v2=0.18444179101910438
x1=0.12035061256838406 v1=0.41441319837410656 x2=0.22585285225744187 v2=0.18390077118252932
x1=0.12076426954671457 v1=0.41288696995160146 x2=0.22603649553659624 v2=0.18338272643049397
x1=0.12117636816449937 v1=0.41129652922721316 x2=0.2262196322023044 v2=0.1828875527335845
x1=0.12158684434208018 v1=0.409642143624129 x2=0.22640228506944943 v2=0.18241513736744167
x1=0.12199563427476162 v1=0.4079240956357111 x2=0.22658447683586094 v2=0.18196535895152882
x1=0.12240267444784746 v1=0.4061426827572938 x2=0.22676623007367952 v2=0.18153808749026945
x1=0.12280790165160682 v1=0.4042982174141171 x2=0.2269475672207632 v2=0.18113318441654258
x1=0.12321125299616643 v1=0.4023910268854146 x2=0.2271285105721389 v2=0.18075050263752462
x1=0.12361266592632494 v1=0.4004214532246765 x2=0.22730908227150068 v2=0.18038988658286514
x1=0.12401207823628567 v1=0.3983898531761068 x2=0.22748930430275743 v2=0.1800511722551837
x1=0.12440942808430389 v1=0.3962965980872981 x2=0.2276691984816321 v2=0.17973418728287394
x1=0.12480465400724494 v1=0.3941420738181451 x2=0.22784878644731504 v2=0.17943875097520112
x1=0.12519769493504937 v1=0.39192668064602115 x2=0.2280280896541734 v2=0.17916467437967779
x1=0.12558849020510132 v1=0.3896508331672425 x2=0.22820712936351922 v2=0.1789117603417026
x1=0.12597697957649667 v1=0.3873149601948457 x2=0.22838592663543814 v2=0.17867980356644617
x1=0.126363103244207 v1=0.384919504652704 x2=0.22856450232068115 v2=0.17846859068296697
x1=0.12674680185313592 v1=0.38246492346601185 x2=0.2287428770526216 v2=0.178277900310541
x1=0.12712801651206407 v1=0.37995168744816393 x2=0.22892107123927966 v2=0.1781075031271864
x1=0.1275066888074792 v1=0.3773802811840597 x2=0.2290991050554162 v2=0.1779571619403655
x1=0.1278827608172878 v1=0.37475120290986275 x2=0.22927699843469876 v2=0.17782663175984487
x1=0.12825617512440468 v1=0.37206496438924674 x2=0.22945477106194123 v2=0.17771565987269408
x1=0.1286268748302171 v1=0.3693220907861599 x2=0.22963244236541963 v2=0.17762398592040327
x1=0.1289948035679199 v1=0.366523120534141 x2=0.22981003150926607 v2=0.1775513419780986
x1=0.12935990551571833 v1=0.36366860520222083 x2=0.229987557385943 v2=0.17749745263583463
x1=0.12972212540989497 v1=0.36075910935744443 x2=0.23016503860879975 v2=0.17746203508194194
x1=0.13008140855773756 v1=0.3577952104240489 x2=0.2303424935047134 v2=0.17744479918840755
x1=0.13043770085032433 v1=0.3547774985393344 x2=0.2305199401068161 v2=0.17744544759826564
x1=0.13079094877516356 v1=0.351706576406265 x2=0.23069739614731072 v2=0.17746367581497496
x1=0.1311410994286842 v1=0.3485830591428384 x2=0.23087487905037696 v2=0.1774991722937593
x1=0.13148810052857415 v1=0.34540757412826273 x2=0.23105240592516957 v2=0.17755161853488652
x1=0.13183190042596318 v1=0.34218076084598176 x2=0.23122999355891105 v2=0.17762068917886148
x1=0.13217244811744733 v1=0.3389032707235879 x2=0.23140765841008032 v2=0.17770605210350718
x1=0.1325096932569517 v1=0.3355757669696656 x2=0.23158541660169946 v2=0.1778073685229086
x1=0.1328435861674285 v1=0.33219892440760757 x2=0.23176328391472026 v2=0.1779242930881925
x1=0.13317407785238752 v1=0.3287734293064461 x2=0.2319412757815126 v2=0.1780564739901167
x1=0.1335011200072559 v1=0.32529997920874465 x2=0.23211940727945618 v2=0.17820355306344135
x1=0.13382466503056428 v1=0.321779282755594 x2=0.23229769312463744 v2=0.1783651658930542
x1=0.13414466603495664 v1=0.3182120595087579 x2=0.23247614766565367 v2=0.1785409419218221
x1=0.13446107685802086 v1=0.31459903977001585 x2=0.2326547848775257 v2=0.17873050456013947
x1=0.1347738520729371 v1=0.31094096439774843 x2=0.23283361835572092 v2=0.17893347129714499
x1=0.1350829469989416 v1=0.3072385846208142 x2=0.23301266131028847 v2=0.17914945381357675
x1=0.13538831771160292 v1=0.3034926618497659 x2=0.23319192656010804 v2=0.17937805809623578
x1=0.13568992105290806 v1=0.29970396748545514 x2=0.2333714265272538 v2=0.17961888455402766
x1=0.13598771464115603 v1=0.29587328272507557 x2=0.2335511732314753 v2=0.1798715281355512
x1=0.13628165688065602 v1=0.29200139836569505 x2=0.2337311782847968 v2=0.18013557844820288
x1=0.13657170697122806 v1=0.28808911460532755 x2=0.23391145288623613 v2=0.1804106198787656
x1=0.1368578249175034 v1=0.2841372408415971 x2=0.23409200781664513 v2=0.18069623171544943
x1=0.1371399715380224 v1=0.28014659546804555 x2=0.2342728534336728 v2=0.18099198827135196
x1=0.13741810847412772 v1=0.276118005668138 x2=0.23445399966685251 v2=0.1812974590093055
x1=0.1376921981986501 v1=0.2720523072070185 x2=0.23463545601281485 v2=0.18161220866807784
x1=0.1379622040243851 v1=0.26795034422107106 x2=0.23481723153062722 v2=0.18193579738989318
x1=0.13822809011235812 v1=0.2638129690053403 x2=0.23499933483726174 v2=0.18226778084923906
x1=0.13848982147987582 v1=0.2596410417988672 x2=0.23518177410319238 v2=0.18260771038292517
x1=0.13874736400836202 v1=0.255435430567996 x2=0.23536455704812306 v2=0.1829551331213597
x1=0.13900068445097571 v1=0.25119701078770806 x2=0.2355476909368473 v2=0.18330959212100786
x1=0.13924975044000953 v1=0.24692666522104045 x2=0.23573118257524106 v2=0.18367062649799787
x1=0.13949453049406677 v1=0.24262528369664602 x2=0.23591503830638982 v2=0.18403777156283843
x1=0.13973499402501488 v1=0.23829376288455306 x2=0.23609926400685075 v2=0.18441055895621233
x1=0.13997111134471413 v1=0.23393300607018314 x2=0.23628386508305127 v2=0.1847885167858097
x1=0.14020285367151908 v1=0.22954392292668546 x2=0.23646884646782498 v2=0.18517116976416476
x1=0.14043019313655195 v1=0.2251274292856476 x2=0.23665421261708586 v2=0.18555803934745946
x1=0.14065310278974563 v1=0.2206844469062418 x2=0.23683996750664177 v2=0.18594864387525695
x1=0.1408715566056552 v1=0.2162159032428672 x2=0.23702611462914808 v2=0.18634249871112796
x1=0.14108552948903635 v1=0.21172273121134846 x2=0.23721265699120248 v2=0.18673911638413251
x1=0.14129499728018932 v1=0.20720586895375148 x2=0.23739959711058148 v2=0.18713800673111947
x1=0.14149993676006695 v1=0.20266625960187767 x2=0.23758693701361983 v2=0.1875386770398062
x1=0.14170032565514562 v1=0.1981048510394982 x2=0.23777467823273318 v2=0.18794063219260018
x1=0.14189614264205785 v1=0.19352259566339014 x2=0.2379628218040851 v2=0.18834337481112426
x1=0.14208736735198527 v1=0.18892045014323666 x2=0.23815136826539882 v2=0.18874640540140755
x1=0.14227398037481104 v1=0.18429937518045406 x2=0.23834031765391453 v2=0.18914922249970287
x1=0.14245596326303056 v1=0.17966033526600786 x2=0.23852966950449278 v2=0.1895513228188923
x1=0.14263329853541953 v1=0.1750042984372817 x2=0.23871942284786465 v2=0.18995220139544203
x1=0.14280596968045836 v1=0.17033223603406178 x2=0.23890957620902897 v2=0.19035135173686699
x1=0.14297396115951228 v1=0.1656451224537005 x2=0.23910012760579735 v2=0.19074826596966662
x1=0.14313725840976607 v1=0.16094393490552333 x2=0.23929107454748733 v2=0.19114243498769212
x1=0.14329584784691304 v1=0.15622965316454243 x2=0.23948241403376408 v2=0.19153334860090582
x1=0.14344971686759722 v1=0.1515032593245414 x2=0.23967414255363115 v2=0.19192049568449326
x1=0.14359885385160845 v1=0.14676573755059533 x2=0.23986625608457032 v2=0.19230336432828815
x1=0.14374324816382975 v1=0.14201807383109058 x2=0.24005875009183109 v2=0.1926814419864706
x1=0.14388289015593636 v1=0.13726125572930886 x2=0.24025161952787 v2=0.19305421562749897
x1=0.14401777116784642 v1=0.13249627213464035 x2=0.24044485883194 v2=0.1934211718842351
x1=0.14414788352892238 v1=0.1277241130134904 x2=0.24063846192982996 v2=0.19378179720422345
x1=0.14427322055892347 v1=0.12294576915994486 x2=0.24083242223375453 v2=0.19413557800008396
x1=0.14439377656870858 v1=0.11816223194625886 x2=0.2410267326423945 v2=0.19448200079997863
x1=0.1445095468606897 v1=0.113374493073234 x2=0.24122138554108755 v2=0.19482055239811194
x1=0.14462052772903558 v1=0.10858354432054891 x2=0.24141637280216954 v2=0.1951507200052251
x1=0.14472671645962576 v1=0.10379037729710812 x2=0.24161168578546632 v2=0.19547199139904384
x1=0.14482811132975507 v1=0.09899598319147429 x2=0.24180731533893587 v2=0.1957838550746402
x1=0.1449247116075885 v1=0.09420135252244875 x2=0.24200325179946078 v2=0.1960858003946679
x1=0.14501651755136688 v1=0.0894074748898652 x2=0.24219948499379085 v2=0.1963773177394316
x1=0.14510353040836343 v1=0.0846153387256614 x2=0.2423960042396357 v2=0.19665789865675007
x1=0.1451857524135915 v1=0.07982593104529387 x2=0.2425927983469071 v2=0.19692703601157333
x1=0.145263186788264 v1=0.0750402371995599 x2=0.24278985561911082 v2=0.19718422413531397
x1=0.14533583773800487 v1=0.07025924062689182 x2=0.24298716385488753 v2=0.19742895897485319
x1=0.14540371045081313 v1=0.06548392260618771 x2=0.24318471034970263 v2=0.1976607382411814
x1=0.14546681109477988 v1=0.060715262010243104 x2=0.24338248189768455 v2=0.1978790615576345
x1=0.14552514681555942 v1=0.05595423505984763 x2=0.24358046479361095 v2=0.19808343060768552
x1=0.14557872573359443 v1=0.051201815078610706 x2=0.24377864483504252 v2=0.19827334928225335
x1=0.1456275569410966 v1=0.04645897224858001 x2=0.24397700732460387 v2=0.19844832382648836
